complaint_id,txn_id,user_id,merchant_id,transaction_timestamp,reported_timestamp,disputed_amount,reason_code,complaint_text,resolution_status,bank_response_timestamp,severity,channel
CBK0002501,TXN74548,USR43280,MCH3768,20-Feb-2026,22/02/2026 11:25 PM,-4626.55,no service,MERCHANT SERVICE WAS NOT DELIVERED AFTER PAYMENT.,WIP,27/02/2026 11:25 PM,P2,Call Center
CBK0002442,TXN00003496,USR17908,MCH1236,1768239815,2026/01/28,1706.49,service failed,Complaint received after multiple failed attempts.,Rejected,24/02/2026 01:43 AM,H,IVR
CBK0002201,TXN00011553,USR33934,mch1101,1770470065,11-Feb-2026,1996.81,account hacked,User says UPI PIN was not entered by them.,OPEN,2026-02-26 06:14:25,LOW,App
CBK0001113,TXN00011228,47724,3600,19/01/2026 04:34 AM,2026/01/20,9827.0,login compromised,Customer complaint text unclear due to poor call center notes.,PENDING_BANK,14/02/2026,Low,IVR
CBK0001373,TXN00007769,24681,MCH6081,,2026-02-14 19:34:08,813.25,item not received,Suspicious high-value payment disputed by customer.,Resolved,2026/03/12,High,chatbot
CBK0001206,TXN00014973,USR 48430,MCH4479,1771358156,1772034956,746.85,no service,Suspicious high-value payment disputed by customer.,Resolved,25/02/2026,HIGH,Call Center
CBK0000759,TXN00018597,USR54822,mch1382,,1771066794,2898.66,login compromised,Merchant service was not delivered after payment.,Open,1771239594,M,ivr
CBK0002772,TXN00008116,USR80305,mch3781,2026-01-18 12:29:06,2026/01/20,"₹1,863.17",charged twice,User reports money deducted but merchant denies receiving payment.,Rejected,15/02/2026,P4,IVR
CBK0000517,TXN00001323,USR53151,MCH9341,,19/02/2026,"Rs. 7,329",no service,suspicious high-value payment disputed by customer.,REJECTED,27/02/2026 09:24 PM,Low,Branch
CBK0001632,TXN00015576,USR12683,MCH9869,1773898223,30/03/2026,₹448.44,Fraud Suspected,Payment made to unknown merchant as per customer statement.,PENDING_BANK,,P3,App
CBK0000927,txn-00014638,usr14035,MCH9573,12/03/2026 05:36 PM,1773423385,10765.79,Merchant Not Delivered,Customer complaint text unclear due to poor call center notes.,Open,08/04/2026 05:36 PM,P2,CHATBOT
CBK0001820,TXN00007866,USR51854,MCH1450,21/02/2026,2026/02/22,-2477.45,incorrect amount,complaint received after multiple failed attempts.,Rejected,23/03/2026 07:57 PM,LOW,Email
CBK0002008,TXN00014274,USR40602,MCH-5954,14-Feb-2026,20-Feb-2026,"₹3,293.82",delivery issue,Complaint received after multiple failed attempts.,Closed,2026-03-08 10:09:37,MEDIUM,ivr
CBK0000572,,USR58062,MCH2065,2026-02-18 22:15:46,2026-02-24 10:15:46,"INR 1,849.53",UNAUTHORISED,Customer says amount was debited twice.,CLOSED,15-Mar-2026,P3,chatbot
CBK0002708,TXN00018113,USR17556,MCH-8377,09-Feb-2026,2026-02-12 17:45:31,₹987.42,login compromised,Complaint received after multiple failed attempts.,Rejected,2026-03-10 17:45:31,LOW,chatbot
CBK0002534,TXN00004493,USR76170,MCH3036,11/01/2026 09:56 PM,27-Jan-2026,380.69,not delivered,merchant service was not delivered after payment.,WIP,,P4,Email
CBK0001209,TXN00009348,USR59740,4686,24-Feb-2026,28/02/2026 03:03 AM,"Rs. 4,160",delivery issue,customer says transaction was not authorized.,IN_PROGRESS,1772593416,H,Email
CBK0000339,TXN00013884,USR60939,MCH3878,20/03/2026,27-Mar-2026,"3,072.71",Account Takeover,Payment made to unknown merchant as per customer statement.,IN_PROGRESS,,H,ivr
CBK0001957,TXN00009699,64159,MCH2134,1770115642,06-Feb-2026,"INR 3,917.90",Duplicate Debit,MERCHANT SERVICE WAS NOT DELIVERED AFTER PAYMENT.,In Progress,2026/03/03,H,CHATBOT
CBK0002282,TXN00008893,USR74390,MCH-7259,2026/01/05,,"₹2,546.90",DUP_DEBIT,customer says transaction was not authorized.,Open,2026-01-13 13:43:40,P4,IVR
CBK0000767,TXN00010641,USR98061,MCH 3815,29/03/2026 08:15 PM,2026-04-02 15:15:00,"₹9,500.50",not done by me,Customer complaint text unclear due to poor call center notes. call dropped,In Progress,2026/04/08,Critical,IVR
CBK0000327,TXN00011503,USR-76772,MCH5900,02-27-2026,2026-02-28 02:10:08,1191.08,item not received,CUSTOMER SAYS AMOUNT WAS DEBITED TWICE.,In Progress,2026-03-14 02:10:08,HIGH,Email
CBK0001061,TXN00007622,USR22939,MCH5921,19/03/2026 09:34 AM,24/03/2026,INR 494.63,Fraud Suspected,Suspicious high-value payment disputed by customer.,Closed,,LOW,ivr
CBK0002712,TXN00006919,USR19070,MCH8672,02-27-2026,1772276273,"3,151.90",UNAUTHORISED,Complaint received after multiple failed attempts.,IN_PROGRESS,02-28-2026,L,CHATBOT
CBK0000480,TXN86757,USR 73796,MCH8391,2026-01-27 05:48:48,2026/02/02,1161.24,Service Not Provided,Customer complaint text unclear due to poor call center notes.,WIP,25/02/2026,P1,App
CBK0002420,TXN00008321,usr20361,MCH3420,01-03-2026,2026/01/04,535.96,delivery issue,User claims account was compromised before transaction.,Open,17/01/2026 02:37 AM,Low,Call Center
CBK0000958,txn-00001617,30500,MCH-8058,19-Feb-2026,2026-02-20 21:55:40,4597.83,complaint,suspicious high-value payment disputed by customer.,CLOSED,03-10-2026,High,App
CBK0001047,TXN00016988,USR-13912,MCH5655,2026/02/25,07/03/2026,,extra amount deducted,User claims account was compromised before transaction.,Rejected,15/03/2026 02:47 PM,Medium,Call Center
CBK0001922,TXN00008651,USR68820,MCH5076,13/01/2026 05:01 PM,18/01/2026 08:01 PM,,extra amount deducted,User claims account was compromised before transaction. call dropped,WIP,22-Jan-2026,MEDIUM,App
CBK0000900,TXN00012289,71316,MCH8769,12/01/2026 06:30 PM,15/01/2026 03:30 AM,"5,071.86",unauth txn,User reports money deducted but merchant denies receiving payment.,RESOLVED,,LOW,CHATBOT
CBK0000694,TXN00013258,USR41874,MCH7151,1774663531,28/03/2026 09:05 AM,"Rs. 6,771",login compromised,Customer says amount was debited twice.,RESOLVED,31-Mar-2026,P3,Call Center
CBK0002470,TXN00016541,USR51854,MCH2925,2026/03/05,01-Mar-2026,"₹1,089.44",Account Takeover,complaint received after multiple failed attempts.,PENDING_BANK,,Medium,ivr
CBK0002477,txn-00002165,USR-81636,MCH5914,31/01/2026,03-Feb-2026,"₹1,048.77",Duplicate Debit,Customer complaint text unclear due to poor call center notes. call dropped,Rejected,,P3,IVR
CBK0000197,TXN00003861,USR-66175,MCH7332,01-10-2026,01-21-2026,INR 792.03,item not received,Customer says amount was debited twice.,PENDING_BANK,26/01/2026 01:48 AM,CRIT,IVR
CBK0002637,TXN00001839,usr69852,MCH4722,07/01/2026,2026/01/08,1071.92,extra amount deducted,User reports money deducted but merchant denies receiving payment.,Rejected,30/01/2026,P3,ivr
CBK0000189,TXN00016753,USR71099,MCH 5189,2026/03/11,13-Mar-2026,390.50,unauthorized_transaction,Merchant service was not delivered after payment.,In Progress,03-31-2026,L,ivr
CBK0002413,TXN00012907,USR20360,MCH 3281,2026-03-28 23:07:22,08/04/2026,,Fraud Suspected,user claims account was compromised before transaction.,REJECTED,,LOW,ivr
CBK0002078,TXN00013096,usr_13449,MCH5614,2026/03/25,2026-03-26 21:45:47,8307.14,delivery issue,User says UPI PIN was not entered by them. details missing,Rejected,2026-04-25 21:45:47,Critical,CHATBOT
CBK0001303,TXN00010018,USR33354,MCH2266,1767649313,11-Jan-2026,,Account Takeover,USER SAYS UPI PIN WAS NOT ENTERED BY THEM.,Pending Bank,22-Jan-2026,L,Email
CBK0000502,TXN00008686,USR 99756,7813,01-31-2026,08-Feb-2026,-969.45,Unauthorized Transaction,Complaint received after multiple failed attempts. details missing,WIP,12/02/2026 11:23 AM,Low,CHATBOT
CBK0001312,TXN00000939,USR61151,2302,25/03/2026,26/03/2026 01:58 PM,3776.84,item not received,User reports money deducted but merchant denies receiving payment.,Pending Bank,2026/04/03,MEDIUM,App
CBK0002722,TXN00008498,USR48374,MCH8230,2026/02/01,02-16-2026,"₹2,342.66",unauthorized_transaction,Payment made to unknown merchant as per customer statement.,PENDING_BANK,,P4,IVR
CBK0002180,TXN00006743,USR42798,MCH5884,19/01/2026 09:16 AM,2026/01/21,,service failed,Customer complaint text unclear due to poor call center notes.,Open,12-Feb-2026,P3,chatbot
CBK0001816,TXN00015001,USR18056,MCH 5439,28/01/2026 10:09 PM,31-Jan-2026,,merchant service issue,USER REPORTS MONEY DEDUCTED BUT MERCHANT DENIES RECEIVING PAYMENT.,WIP,24-Feb-2026,P1,Branch
CBK0002481,TXN00007235,USR46308,MCH7175,05-Feb-2026,2026-02-05 22:26:56,"INR 1,820.07",account hacked,Customer complaint text unclear due to poor call center notes. details missing,Closed,02-27-2026,L,Branch
CBK0002505,TXN00001789,USR80522,MCH9097,2026/01/29,2026/02/01,"INR 3,163.91",Unauthorized Transaction,User reports money deducted but merchant denies receiving payment.,Closed,14/02/2026 07:52 AM,LOW,IVR
CBK0002053,TXN00001807,USR20076,mch6717,1772536809,,,not done by me,Complaint received after multiple failed attempts.,In Progress,04/04/2026 10:20 PM,P4,chatbot
CBK0001042,TXN00008638,usr63231,MCH1737,30/03/2026 07:31 AM,2026/04/06,"INR 1,056.33",not delivered,Payment made to unknown merchant as per customer statement.,OPEN,01/05/2026,Low,Branch
CBK0002382,TXN00016574,USR34643,mch1066,25-Jan-2026,01/02/2026,2828.9,Customer Dispute,Customer says amount was debited twice.,Resolved,2026-02-07 11:12:20,MEDIUM,Email
CBK0001733,TXN00011566,USR90212,MCH4811,2026/02/22,02-25-2026,248.1,suspicious transaction,Merchant service was not delivered after payment.,Pending Bank,01/03/2026,CRITICAL,chatbot
CBK0000660,TXN00008654,USR14580,MCH7394,2026/01/20,2026/01/23,"3,655.60",unauthorized_transaction,user claims account was compromised before transaction.,Open,1769313455,P2,Branch
CBK0000218,TXN00002930,USR27533,MCH9381,28/03/2026 04:07 PM,30/03/2026,1968.12,Customer Dispute,SUSPICIOUS HIGH-VALUE PAYMENT DISPUTED BY CUSTOMER.,PENDING_BANK,13/04/2026,L,ivr
CBK0002688,txn-00016086,USR48363,MCH5076,27/03/2026 10:48 AM,2026/04/06,756.07,not done by me,Merchant service was not delivered after payment.,Open,2026/04/10,H,chatbot
CBK0000079,TXN00000789,USR54133,MCH8683,2026-02-23 18:15:33,02-26-2026,"Rs. 7,945",account hacked,Payment made to unknown merchant as per customer statement.,Open,08/03/2026 11:15 AM,High,IVR
CBK0001734,TXN00004267,USR-92771,5698,2026/02/01,04/02/2026,3750.2,service failed,Customer says amount was debited twice.,Pending Bank,2026/02/22,P4,IVR
CBK0000420,txn-00012872,USR39569,MCH7219,2026-01-18 15:00:47,01-19-2026,4857.19,account hacked,merchant service was not delivered after payment.,IN_PROGRESS,20/01/2026 11:00 AM,H,App
CBK0001750,TXN00009063,USR58335,MCH4473,14/01/2026,01-15-2026,91.60,scam,USER CLAIMS ACCOUNT WAS COMPROMISED BEFORE TRANSACTION.,In Progress,01-23-2026,LOW,CHATBOT
CBK0001185,txn-00000818,USR41564,MCH-5530,30-Mar-2026,,1592.73,Service Not Provided,complaint received after multiple failed attempts.,Resolved,04-12-2026,L,Branch
CBK0002457,TXN00014853,USR16306,MCH6850,02-Feb-2026,10-Feb-2026,₹415.04,FRAUD,user reports money deducted but merchant denies receiving payment.,IN_PROGRESS,22-Feb-2026,P3,CHATBOT
CBK0001775,TXN00001597,USR33934,MCH8773,2026-03-15 10:02:06,21/03/2026 05:02 AM,13348.89,service failed,Complaint received after multiple failed attempts.,PENDING_BANK,04-17-2026,CRITICAL,chatbot
CBK0001338,TXN00008410,USR54797,MCH3300,1768898547,30-Jan-2026,₹896.23,complaint,Customer says amount was debited twice. NA,Closed,2026-02-14 10:42:27,Medium,Branch
CBK0000209,TXN59223,USR24507,MCH-4782,,17-Feb-2026,Rs. 902,double debit,Payment made to unknown merchant as per cust statement.,Open,,H,App
CBK0000599,TXN00007573,usr52697,MCH5655,2026-02-24 14:14:20,01/03/2026 04:14 PM,10313.56,Wrong Amount,User says UPI PIN was not entered by them. details missing,Resolved,,LOW,chatbot
CBK0000865,TXN00005760,USR36182,MCH2554,2026/03/28,29-Mar-2026,,incorrect amount,merchant service was not delivered after payment.,Rejected,,Medium,Email
CBK0002758,,USR60667,MCH2383,1774246748,2026/03/25,1225.29,fraud,payment made to unknown merchant as per customer statement.,IN_PROGRESS,13/04/2026,Medium,Branch
CBK0002637,TXN00001839,usr69852,MCH4722,07/01/2026,2026/01/08,1071.92,extra amount deducted,User reports money deducted but merchant denies receiving payment.,Rejected,30/01/2026,P3,ivr
CBK0000914,TXN00001042,USR12183,MCH7351,2026/03/02,05-Mar-2026,"1,526.17",fraud,Payment made to unknown merchant as per customer statement. call dropped,Pending Bank,31/03/2026,P2,Branch
CBK0001726,TXN00001821,usr85403,MCH-4473,10/03/2026,15/03/2026,12679.09,customer issue,Suspicious high-value payment disputed by customer.,Resolved,2026-04-07 15:22:15,M,chatbot
CBK0001477,TXN00009790,USR72887,mch3200,03-16-2026,2026/04/01,996.46,item not received,User says UPI PIN was not entered by them. details missing,Open,,Critical,ivr
CBK0001295,TXN00016726,USR89004,MCH8117,21-Feb-2026,2026/02/22,"₹2,235.82",DUP_DEBIT,Customer says amount was debited twice.,RESOLVED,,H,Email
CBK0002703,TXN00019588,USR14075,MCH4041,1768433942,25-Jan-2026,,complaint,PAYMENT MADE TO UNKNOWN MERCHANT AS PER CUSTOMER STATEMENT.,Closed,2026-02-10 14:39:02,MEDIUM,CHATBOT
CBK0001721,txn-00013741,USR65211,MCH5954,2026/02/08,14/02/2026 12:34 AM,1756.23,Merchant Not Delivered,Complaint received after multiple failed attempts.,Closed,11/03/2026 12:34 AM,High,Branch
CBK0002473,TXN00000154,USR28902,mch1260,2026-02-05 15:50:37,06/02/2026,"2,025.66",FRAUD,User says UPI PIN was not entered by them.,CLOSED,,Low,ivr
CBK0001392,,USR 33175,mch7321,,2026/03/26,5482.08,customer issue,Customer says transaction was not authorized.,REJECTED,,L,CHATBOT
CBK0002117,TXN00006808,74813,MCH2757,2026/02/25,02-26-2026,8430.86,Merchant Not Delivered,Complaint received after multiple failed attempts.,WIP,,H,Call Center
CBK0001739,TXN00013116,USR38088,MCH8068,,2026/02/22,1464.53,Service Not Provided,Customer complaint text unclear due to poor call center notes.,Closed,1771792339,MEDIUM,App
CBK0002665,TXN00001173,usr21421,MCH3004,2026-02-24 16:17:15,04/03/2026,-1898.31,Unauthorized Transaction,Customer says amount was debited twice.,CLOSED,2026/03/08,Medium,App
CBK0002276,TXN00012334,USR12381,MCH9291,16/03/2026 09:05 AM,2026-03-19 18:05:30,"₹1,521.74",delivery issue,Suspicious high-value payment disputed by customer.,PENDING_BANK,2026-03-25 18:05:30,P2,Call Center
CBK0002063,,USR49752,MCH9689,,08/02/2026 08:29 AM,2009.64,incorrect amount,User says UPI PIN was not entered by them.,In Progress,18/02/2026 08:29 AM,M,chatbot
CBK0002620,TXN00011524,usr26051,mch4344,11/02/2026,02-14-2026,"Rs. 3,021",incorrect amount,Payment made to unknown merchant as per customer statement.,Resolved,2026/02/14,LOW,App
CBK0001635,TXN00008467,USR70836,MCH6914,11-Mar-2026,14/03/2026 10:21 AM,-1016.94,scam,Customer says amount was debited twice.,Closed,21/03/2026,MEDIUM,Call Center
CBK0001539,TXN60420,USR95104,MCH5264,17/03/2026,2026/03/19,"₹1,505.75",double debit,PAYMENT MADE TO UNKNOWN MERCHANT AS PER CUSTOMER STATEMENT.,IN_PROGRESS,29/03/2026 02:14 AM,M,IVR
CBK0001846,TXN00008496,USR13261,MCH8062,13/03/2026 11:44 PM,03-14-2026,-2662.81,delivery issue,Customer says amount was debited twice.,CLOSED,24-Mar-2026,L,chatbot
CBK0000072,TXN00004747,USR 48250,MCH3100,01-28-2026,30/01/2026,"₹11,808.21",extra amount deducted,SUSPICIOUS HIGH-VALUE PAYMENT DISPUTED BY CUSTOMER.,Pending Bank,17-Feb-2026,MEDIUM,Call Center
CBK0001511,TXN00013557,USR53356,MCH4473,19-Feb-2026,19-Feb-2026,5693.78,delivery issue,Customer says transaction was not authorized.,Open,03-Mar-2026,P4,ivr
CBK0001413,TXN00017513,usr39726,MCH5273,22-Jan-2026,28/01/2026,24586.31,UNAUTHORISED,Customer complaint text unclear due to poor call center notes.,Closed,25-Feb-2026,L,App
CBK0000508,TXN00001829,USR 40362,MCH-3161,09/01/2026 04:04 AM,11-Jan-2026,"Rs. 3,042",ATO,User claims account was compromised before txn.,PENDING_BANK,21/01/2026,HIGH,Call Center
CBK0001328,TXN00010089,USR 22644,MCH2208,10-Mar-2026,13/03/2026 10:52 AM,,extra amount deducted,Customer says amount was debited twice.,WIP,,LOW,chatbot
CBK0001995,TXN00000490,USR75856,9865,2026/01/11,1768585920,"INR 3,134.07",Wrong Amount,Customer complaint text unclear due to poor call center notes.,RESOLVED,,LOW,Call Center
CBK0001170,TXN00012807,usr_97772,mch1838,26-Mar-2026,27/03/2026 06:57 PM,Rs. 122,Merchant Not Delivered,Customer says amount was debited twice.,OPEN,02-Apr-2026,Low,ivr
CBK0002275,txn-00002106,USR75120,MCH3728,1769260551,2026/01/24,-3875.59,UNAUTHORISED,Complaint received after multiple failed attempts.,Pending Bank,20-Feb-2026,MEDIUM,App
CBK0002706,TXN00012918,USR27107,MCH6044,,,2316.9,unauthorized_transaction,merchant service was not delivered after payment.,Closed,04/02/2026,MEDIUM,CHATBOT
CBK0001935,TXN00012027,USR97416,MCH5463,01-13-2026,01-15-2026,-1274.02,Unauthorized Transaction,Payment made to unknown merchant as per customer statement.,RESOLVED,2026/02/13,Low,Branch
CBK0001749,TXN00000318,USR 51808,MCH7982,29/01/2026 03:34 PM,16/03/2026,,Customer Dispute,Payment made to unknown merchant as per customer statement.,OPEN,25-Mar-2026,L,App
CBK0001333,TXN00003302,USR97772,MCH2026,23/03/2026,02/04/2026 04:40 PM,1169.68,Duplicate Debit,Payment made to unknown merchant as per cust statement.,Closed,,M,IVR
CBK0002118,TXN00008403,USR17197,mch4473,01-06-2026,1768650847,"Rs. 1,117",unauth txn,MERCHANT SERVICE WAS NOT DELIVERED AFTER PAYMENT.,PENDING_BANK,2026-01-29 11:54:07,Medium,Email
CBK0002353,TXN00017005,usr_93920,MCH5156,01/03/2026 06:38 AM,2026-03-31 21:38:30,10880.54,Merchant Not Delivered,Customer says amount was debited twice.,OPEN,03-Apr-2026,Medium,CHATBOT
CBK0001855,TXN00003379,USR73010,mch6457,2026-03-26 11:09:24,28/03/2026 11:09 AM,5587.77,charged twice,Customer says transaction was not authorized.,Pending Bank,2026-04-20 11:09:24,P1,App
CBK0001165,TXN00010766,USR24002,MCH2065,1767311789,,2510.0,DUP_DEBIT,suspicious high-value payment disputed by customer.,WIP,20/01/2026,Low,Branch
CBK0001055,TXN00016717,USR80656,MCH8828,01-27-2026,,"INR 3,272.08",delivery issue,suspicious high-value payment disputed by customer.,OPEN,1771256803,MEDIUM,Call Center
CBK0001352,TXN00010946,USR94542,mch6061,25/03/2026,29/03/2026 02:21 AM,INR 562.29,DUP_DEBIT,user claims account was compromised before transaction.,Closed,,HIGH,ivr
CBK0002596,TXN00013632,usr34733,MCH8154,01-08-2026,,1178.89,scam,Payment made to unknown merchant as per customer statement.,PENDING_BANK,2026-01-18 15:45:36,M,CHATBOT
CBK0000781,TXN00004717,USR34703,MCH2065,2026-01-11 05:47:02,2026-01-21 15:47:02,"Rs. 22,390",service failed,Complaint received after multiple failed attempts.,Pending Bank,2026/01/25,H,Email
CBK0000961,TXN00012729,USR 13686,MCH2588,02-20-2026,2026-02-23 04:28:02,1232.87,service failed,Complaint received after multiple failed attempts.,Pending Bank,19/03/2026,Low,Call Center
CBK0002281,TXN00016639,USR 51332,MCH6850,04-Mar-2026,2026/03/04,"2,539.68",merchant service issue,User says UPI PIN was not entered by them.,PENDING_BANK,2026-03-25 21:38:11,High,App
CBK0002052,TXN00019589,USR55253,MCH4612,03-16-2026,17/03/2026,"Rs. 2,150",customer issue,user says upi pin was not entered by them.,Resolved,,P2,Email
CBK0002131,TXN00005025,USR12936,MCH9937,02-28-2026,05/03/2026 06:25 PM,"1,283.51",extra amount deducted,User claims account was compromised before transaction. NA,RESOLVED,25-Mar-2026,P4,ivr
CBK0001802,TXN00015492,USR31275,MCH-4473,2026/01/22,2026-01-25 02:09:52,"₹2,618.19",incorrect amount,Customer says transaction was not authorized.,IN_PROGRESS,2026-02-04 02:09:52,P2,chatbot
